Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-10-13,29.776,30.207,29.263,30.052,12504100,0.0,0.0
2021-10-14,30.51,30.804,30.217,30.749,8671200,0.0,0.0
2021-10-15,31.171,31.382,30.969,31.189,9352100,0.0,0.0
2021-10-18,31.317,31.776,31.015,31.336,11548300,0.0,0.0
2021-10-19,31.556,31.895,30.914,31.684,10417100,0.0,0.0
2021-10-20,31.217,31.886,31.006,31.868,10818700,0.0,0.0
2021-10-21,31.51,31.749,31.051,31.464,12151400,0.0,0.0
2021-10-22,31.051,31.694,30.629,31.106,12077000,0.0,0.0
2021-10-25,31.583,31.895,31.217,31.519,9768400,0.0,0.0
2021-10-26,31.831,32.097,31.409,31.428,11666500,0.0,0.0
2021-10-27,31.07,31.354,29.804,29.85,13929600,0.0,0.0
2021-10-28,29.831,30.556,29.813,30.547,11364300,0.0,0.0
2021-10-29,30.446,30.446,29.51,29.593,13940600,0.0,0.0
2021-11-01,30.042,30.795,29.886,30.547,8514000,0.0,0.0
2021-11-02,30.272,30.813,30.189,30.455,7293900,0.0,0.0
2021-11-03,29.868,30.611,29.529,30.253,10448800,0.0,0.0
2021-11-04,30.84,30.95,30.033,30.409,12516200,0.0,0.0
2021-11-05,30.914,31.244,30.666,30.74,11279200,0.0,0.0
2021-11-08,30.905,31.776,30.785,31.464,14225900,0.0,0.0
2021-11-09,31.382,31.455,30.565,31.317,10925500,0.0,0.0
2021-11-10,31.134,31.262,29.804,30.024,10311700,0.0,0.0
2021-11-11,30.162,30.391,29.905,30.07,6363900,0.0,0.0
2021-11-12,29.795,30.152,29.666,30.052,7346100,0.0,0.0
2021-11-15,29.987,30.226,29.556,30.015,8358900,0.0,0.0
2021-11-16,30.107,30.593,29.785,30.171,7683800,0.0,0.0
2021-11-17,29.822,30.327,29.198,29.409,9716800,0.0,0.0
2021-11-18,29.336,29.657,28.712,29.226,8860200,0.0,0.0
2021-11-19,28.62,28.63,27.41,27.566,19098700,0.0,0.0
2021-11-22,27.529,28.345,27.474,27.832,12772600,0.0,0.0
2021-11-23,28.364,28.951,28.272,28.602,10914800,0.0,0.0
2021-11-24,28.272,29.29,28.272,28.813,9490500,0.0,0.0
2021-11-26,26.832,27.345,26.061,27.245,12412300,0.0,0.0
2021-11-29,27.923,28.199,27.089,27.199,12588500,0.0,0.0
2021-11-30,26.641,27.047,26.107,26.42,39947700,0.125,0.0
2021-12-01,27.249,27.599,26.107,26.144,14888300,0.0,0.0
2021-12-02,26.218,27.166,25.849,27.01,12517300,0.0,0.0
2021-12-03,27.48,27.59,26.54,26.936,9816300,0.0,0.0
2021-12-06,27.406,28.032,27.056,27.645,8977600,0.0,0.0
2021-12-07,28.097,28.668,27.949,28.336,9153800,0.0,0.0
2021-12-08,28.484,28.806,28.253,28.613,8963300,0.0,0.0
2021-12-09,28.124,28.318,27.894,28.207,6726700,0.0,0.0
2021-12-10,28.64,28.714,28.005,28.548,7445900,0.0,0.0
2021-12-13,28.152,28.336,27.259,27.48,8387000,0.0,0.0
2021-12-14,27.351,27.894,27.231,27.332,8515900,0.0,0.0
2021-12-15,27.259,27.323,26.282,27.001,9370000,0.0,0.0
2021-12-16,27.369,28.06,27.249,27.36,8547600,0.0,0.0
2021-12-17,27.249,27.286,26.383,26.687,17089100,0.0,0.0
2021-12-20,25.886,26.3,25.471,26.227,10479400,0.0,0.0
2021-12-21,26.669,27.268,26.549,27.13,8440200,0.0,0.0
2021-12-22,27.093,27.406,26.743,27.176,9699500,0.0,0.0
2021-12-23,27.176,27.526,27.111,27.24,7160100,0.0,0.0
2021-12-27,27.185,27.507,26.678,27.489,6891400,0.0,0.0
2021-12-28,27.452,27.857,27.36,27.738,7146300,0.0,0.0
2021-12-29,27.59,27.682,27.185,27.314,6817700,0.0,0.0
2021-12-30,27.36,27.682,27.305,27.47,7205000,0.0,0.0
2021-12-31,27.24,27.784,27.166,27.59,7785200,0.0,0.0
2022-01-03,27.701,29.451,27.618,29.221,18781000,0.0,0.0
2022-01-04,29.608,30.888,29.598,30.639,17954000,0.0,0.0
2022-01-05,30.971,31.386,30.621,30.639,15846900,0.0,0.0
2022-01-06,31.662,31.708,30.805,31.367,11163900,0.0,0.0
2022-01-07,31.339,32.371,31.321,32.27,14324300,0.0,0.0
2022-01-10,32.215,32.602,31.763,32.353,15515600,0.0,0.0
2022-01-11,32.611,33.652,32.454,33.606,15432500,0.0,0.0
2022-01-12,33.642,33.864,33.117,33.578,13196800,0.0,0.0
2022-01-13,33.596,34.195,33.191,33.32,12799600,0.0,0.0
2022-01-14,33.375,34.914,33.283,34.831,17414000,0.0,0.0
2022-01-18,35.107,35.494,34.075,34.582,19101100,0.0,0.0
2022-01-19,34.849,34.997,33.744,34.177,11154600,0.0,0.0
2022-01-20,33.781,35.31,33.781,34.131,14720200,0.0,0.0
2022-01-21,34.591,34.637,32.869,33.495,15762200,0.0,0.0
2022-01-24,32.509,33.79,31.947,33.716,17956500,0.0,0.0
2022-01-25,33.633,35.927,32.942,35.734,24167100,0.0,0.0
2022-01-26,35.982,37.106,35.393,36.664,25985100,0.0,0.0
2022-01-27,37.088,37.806,35.209,35.798,24350400,0.0,0.0
2022-01-28,35.853,37.161,35.642,36.554,18155000,0.0,0.0
2022-01-31,36.139,36.461,35.586,35.992,16444600,0.0,0.0
