Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-16,37.357,38.116,36.74,37.716,3146834,0.0,0.0
2022-02-17,37.532,37.841,36.907,37.215,2107621,0.0,0.0
2022-02-18,36.99,37.307,36.114,36.331,1946536,0.0,0.0
2022-02-22,36.123,36.448,34.738,35.347,2718221,0.0,0.0
2022-02-23,36.131,36.214,35.197,35.289,2531462,0.0,0.0
2022-02-24,33.904,34.338,33.504,34.279,2846930,0.0,0.0
2022-02-25,34.313,35.447,34.313,35.155,2301536,0.0,0.0
2022-02-28,34.309,34.921,33.933,34.343,2611096,0.15,0.0
2022-03-01,34.242,34.301,32.09,32.517,4953755,0.0,0.0
2022-03-02,32.819,34.259,32.769,34.016,2615299,0.0,0.0
2022-03-03,33.933,34.142,32.97,33.422,2879874,0.0,0.0
2022-03-04,32.492,32.735,30.65,30.926,5094165,0.0,0.0
2022-03-07,30.792,30.884,29.268,29.327,4253525,0.0,0.0
2022-03-08,29.754,31.286,29.184,30.248,4437443,0.0,0.0
2022-03-09,31.521,32.258,31.353,31.37,3107414,0.0,0.0
2022-03-10,30.449,31.027,30.24,30.75,2986090,0.0,0.0
2022-03-11,30.826,31.069,30.399,30.415,2847270,0.0,0.0
2022-03-14,30.365,31.085,30.114,30.407,1848499,0.0,0.0
2022-03-15,30.692,31.136,30.206,30.583,1771706,0.0,0.0
2022-03-16,31.144,32.174,30.976,31.956,1951307,0.0,0.0
2022-03-17,31.253,32.115,31.127,32.115,2363221,0.0,0.0
2022-03-18,31.797,32.459,31.479,32.341,3604642,0.0,0.0
2022-03-21,32.459,32.509,31.672,32.14,1702750,0.0,0.0
2022-03-22,32.316,32.735,31.998,32.199,1743419,0.0,0.0
2022-03-23,31.797,32.015,31.094,31.328,2668350,0.0,0.0
2022-03-24,31.579,32.459,31.437,32.258,1546437,0.0,0.0
2022-03-25,32.207,32.35,31.831,32.316,1142475,0.0,0.0
2022-03-28,32.383,32.526,31.889,32.3,1518491,0.0,0.0
