Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-05-27,129.095,129.848,127.915,128.42,979200,0.0,0.0
2021-05-28,129.412,130.592,128.42,129.609,800600,0.0,0.0
2021-06-01,130.139,130.985,129.608,130.968,815700,0.0,0.0
2021-06-02,131.362,132.388,130.6,132.345,1536200,0.0,0.0
2021-06-03,132.55,133.517,131.379,132.918,1683400,0.0,0.0
2021-06-04,133.576,133.901,132.55,132.704,1030100,0.0,0.0
2021-06-07,133.457,136.056,132.978,135.543,1543600,0.0,0.0
2021-06-08,135.954,137.57,135.458,136.843,1680100,0.0,0.0
2021-06-09,137.887,138.656,136.989,137.579,1424200,0.0,0.0
2021-06-10,136.989,140.281,136.056,140.195,1123900,0.0,0.0
2021-06-11,139.443,139.819,138.058,138.707,1185500,0.0,0.0
2021-06-14,138.794,139.879,138.13,139.819,1062100,1.16,0.0
2021-06-15,139.577,139.913,137.183,137.269,1034800,0.0,0.0
2021-06-16,138.044,139.483,135.615,135.719,2547000,0.0,0.0
2021-06-17,135.228,135.882,133.514,134.961,2104600,0.0,0.0
2021-06-18,135.081,135.684,132.704,132.816,4174800,0.0,0.0
2021-06-21,133.135,134.616,131.869,134.091,1593700,0.0,0.0
2021-06-22,133.996,134.9,133.41,133.41,1185000,0.0,0.0
2021-06-23,133.014,133.1,129.164,130.878,1944100,0.0,0.0
2021-06-24,130.878,131.722,128.94,129.224,1543900,0.0,0.0
2021-06-25,129.353,131.3,128.949,131.102,1041000,0.0,0.0
2021-06-28,131.515,132.144,130.766,131.515,1066500,0.0,0.0
2021-06-29,131.145,132.549,130.68,131.274,929200,0.0,0.0
2021-06-30,131.214,132.282,129.422,129.595,1333500,0.0,0.0
2021-07-01,129.698,130.542,128.974,129.061,1556900,0.0,0.0
2021-07-02,129.526,130.594,128.906,129.431,1187100,0.0,0.0
2021-07-06,129.431,131.369,129.095,131.197,1398100,0.0,0.0
2021-07-07,131.429,133.186,130.18,132.549,1648100,0.0,0.0
2021-07-08,132.394,133.858,132.049,133.143,1072800,0.0,0.0
2021-07-09,133.591,134.211,133.109,134.16,1279700,0.0,0.0
2021-07-12,134.564,136.141,133.936,135.813,1021800,0.0,0.0
2021-07-13,135.745,136.089,133.496,133.927,774000,0.0,0.0
2021-07-14,133.841,135.874,133.608,135.538,733700,0.0,0.0
